Measurement time,Year,Month,WaterYear,TWtrQuadraLimpetQ_level,TWtrQuadraLimpetQ_flags,TWtrQuadraLimpetUNESCO_Q_level,TWtrQuadraLimpet,TWtrQuadraLimpetMed,TWtrQuadraLimpetAvg,TWtrQuadraLimpetMin,TWtrQuadraLimpetMax
2015-12-20 08:00:00,2015,Dec,2015-2016,1,,2,8.295295,8.447801,8.38949033333333,8.227615,8.507795
2015-12-20 09:00:00,2015,Dec,2015-2016,1,,2,8.365272,8.343639,8.332346,8.234032,8.451719
2015-12-20 10:00:00,2015,Dec,2015-2016,1,,2,8.58334,8.434677,8.43718641666667,8.370978,8.58334
2015-12-20 11:00:00,2015,Dec,2015-2016,1,,2,8.459686,8.5730855,8.55586941666667,8.459686,8.585093
2015-12-20 12:00:00,2015,Dec,2015-2016,1,,2,8.390152,8.4228175,8.41811533333333,8.390152,8.441287
2015-12-20 13:00:00,2015,Dec,2015-2016,1,,2,8.681485,8.6417195,8.6046305,8.382948,8.696087
2015-12-20 14:00:00,2015,Dec,2015-2016,1,,2,8.731874,8.6998195,8.70691308333334,8.681701,8.737241
2015-12-20 15:00:00,2015,Dec,2015-2016,1,,2,8.676483,8.6600145,8.65034158333333,8.573493,8.724041
2015-12-20 16:00:00,2015,Dec,2015-2016,1,,2,8.696223,8.668062,8.66457966666667,8.574083,8.735063
2015-12-20 17:00:00,2015,Dec,2015-2016,1,,2,8.648459,8.6454365,8.64496975,8.611175,8.692295
2015-12-20 18:00:00,2015,Dec,2015-2016,1,,2,8.57201,8.590523,8.59320075,8.57201,8.616899
2015-12-20 19:00:00,2015,Dec,2015-2016,1,,2,8.623997,8.6181375,8.607186,8.567658,8.630822
2015-12-20 20:00:00,2015,Dec,2015-2016,1,,2,8.576415,8.577015,8.57932158333334,8.575689,8.596151
2015-12-20 21:00:00,2015,Dec,2015-2016,1,,2,8.57796,8.5761215,8.5751565,8.571395,8.57796
2015-12-20 22:00:00,2015,Dec,2015-2016,1,,2,8.578253,8.5782715,8.57780075,8.575446,8.579423
2015-12-20 23:00:00,2015,Dec,2015-2016,1,,2,8.646201,8.640782,8.63499125,8.588945,8.672574
2015-12-21 00:00:00,2015,Dec,2015-2016,1,,2,8.562407,8.5950605,8.59155875,8.562407,8.624593
2015-12-21 01:00:00,2015,Dec,2015-2016,1,,2,8.695249,8.551513,8.58222466666667,8.525782,8.703466
2015-12-21 02:00:00,2015,Dec,2015-2016,1,,2,8.591465,8.5947305,8.608392,8.587522,8.676695
2015-12-21 03:00:00,2015,Dec,2015-2016,1,,2,8.592734,8.607644,8.6062515,8.590093,8.622341
2015-12-21 04:00:00,2015,Dec,2015-2016,1,,2,8.572047,8.5727955,8.57228583333333,8.558792,8.59018
2015-12-21 05:00:00,2015,Dec,2015-2016,1,,2,8.57106,8.5676735,8.55759341666667,8.518559,8.572552
2015-12-21 06:00:00,2015,Dec,2015-2016,1,,2,8.427235,8.4972655,8.49629983333333,8.427235,8.568097
2015-12-21 07:00:00,2015,Dec,2015-2016,1,,2,8.575415,8.5208985,8.49090866666667,8.358952,8.588391
2015-12-21 08:00:00,2015,Dec,2015-2016,1,,2,8.540923,8.550115,8.55184975,8.538965,8.57126
2015-12-21 09:00:00,2015,Dec,2015-2016,1,,2,8.541516,8.538443,8.53836541666667,8.534161,8.542435
2015-12-21 10:00:00,2015,Dec,2015-2016,1,,2,8.578237,8.583991,8.5811415,8.54291,8.602726
2015-12-21 11:00:00,2015,Dec,2015-2016,1,,2,8.550909,8.561504,8.56131083333334,8.550909,8.571763
2015-12-21 12:00:00,2015,Dec,2015-2016,1,,2,8.575138,8.537362,8.53969175,8.529412,8.575138
2015-12-21 13:00:00,2015,Dec,2015-2016,1,,2,8.588888,8.5874725,8.58849,8.58203,8.599326
2015-12-21 14:00:00,2015,Dec,2015-2016,1,,2,8.663212,8.5894215,8.59968733333333,8.586962,8.663212
2015-12-21 15:00:00,2015,Dec,2015-2016,1,,2,8.675702,8.715145,8.72696533333333,8.675702,8.80264
2015-12-21 16:00:00,2015,Dec,2015-2016,1,,2,8.815062,8.7370865,8.73420966666667,8.654226,8.815062
2015-12-21 17:00:00,2015,Dec,2015-2016,1,,2,8.670936,8.718743,8.71870858333333,8.670936,8.755605
2015-12-21 18:00:00,2015,Dec,2015-2016,1,,2,8.610806,8.588888,8.59628783333333,8.569865,8.642892
2015-12-21 19:00:00,2015,Dec,2015-2016,1,,2,8.674138,8.640482,8.64565383333333,8.618678,8.674138
2015-12-21 20:00:00,2015,Dec,2015-2016,1,,2,8.791857,8.77487,8.754283,8.664356,8.822772
2015-12-21 21:00:00,2015,Dec,2015-2016,1,,2,8.627974,8.6598745,8.67749475,8.627974,8.752169
2015-12-21 22:00:00,2015,Dec,2015-2016,1,,2,8.871781,8.7808195,8.78535666666667,8.640367,8.871781
2015-12-21 23:00:00,2015,Dec,2015-2016,1,,2,8.904028,8.8879455,8.88700425,8.814518,8.93585
2015-12-22 00:00:00,2015,Dec,2015-2016,1,,2,8.827773,8.793607,8.77873258333334,8.67772,8.862438
2015-12-22 01:00:00,2015,Dec,2015-2016,1,,2,8.79503,8.8150075,8.81172166666667,8.784807,8.834722
2015-12-22 02:00:00,2015,Dec,2015-2016,1,,2,8.87897,8.7888525,8.80947675,8.755548,8.87897
2015-12-22 03:00:00,2015,Dec,2015-2016,1,,2,8.802861,8.8113915,8.81930616666667,8.765753,8.887009
2015-12-22 04:00:00,2015,Dec,2015-2016,1,,2,8.897152,8.823582,8.83423683333333,8.75359,8.902399
2015-12-22 05:00:00,2015,Dec,2015-2016,1,,2,8.763757,8.7764875,8.80616891666667,8.759072,8.891886
2015-12-22 06:00:00,2015,Dec,2015-2016,1,,2,8.713481,8.738737,8.73938625,8.713481,8.761268
2015-12-22 07:00:00,2015,Dec,2015-2016,1,,2,8.758533,8.708963,8.71490933333333,8.699885,8.758533
2015-12-22 08:00:00,2015,Dec,2015-2016,1,,2,8.836923,8.8367835,8.83308575,8.787655,8.847
2015-12-22 09:00:00,2015,Dec,2015-2016,1,,2,8.732594,8.825929,8.80740341666667,8.732594,8.83497
2015-12-22 10:00:00,2015,Dec,2015-2016,1,,2,8.831907,8.832345,8.79823908333333,8.700809,8.835292
2015-12-22 11:00:00,2015,Dec,2015-2016,1,,2,8.981415,8.8378435,8.87322666666667,8.827261,8.981415
2015-12-22 12:00:00,2015,Dec,2015-2016,1,,2,8.818453,8.9419945,8.91746216666667,8.818453,8.98921
2015-12-22 13:00:00,2015,Dec,2015-2016,1,,2,8.840873,8.7990515,8.79098716666667,8.745332,8.840873
2015-12-22 14:00:00,2015,Dec,2015-2016,1,,2,8.851945,8.839571,8.83499458333333,8.813508,8.851945
2015-12-22 15:00:00,2015,Dec,2015-2016,1,,2,8.781911,8.820394,8.82204125,8.781911,8.861044
2015-12-22 16:00:00,2015,Dec,2015-2016,1,,2,8.81244,8.7822095,8.78866058333333,8.769468,8.830151
2015-12-22 17:00:00,2015,Dec,2015-2016,1,,2,8.818669,8.793168,8.79403916666667,8.759263,8.839743
2015-12-22 18:00:00,2015,Dec,2015-2016,1,,2,8.77647,8.797662,8.80276058333333,8.775882,8.872264
2015-12-22 19:00:00,2015,Dec,2015-2016,1,,2,8.716947,8.7311275,8.73433783333333,8.716947,8.779585
2015-12-22 20:00:00,2015,Dec,2015-2016,1,,2,8.774997,8.7081945,8.71001375,8.681506,8.774997
2015-12-22 21:00:00,2015,Dec,2015-2016,1,,2,8.800661,8.8309335,8.82583366666667,8.793386,8.846074
2015-12-22 22:00:00,2015,Dec,2015-2016,1,,2,8.838811,8.852082,8.85623133333333,8.789923,8.932638
2015-12-22 23:00:00,2015,Dec,2015-2016,1,,2,8.84093,8.826241,8.81572683333333,8.756723,8.862473
2015-12-23 00:00:00,2015,Dec,2015-2016,1,,2,9.055761,8.9253985,8.92621908333333,8.833072,9.055761
2015-12-23 01:00:00,2015,Dec,2015-2016,1,,2,9.020964,8.933019,8.935013,8.775503,9.022708
2015-12-23 02:00:00,2015,Dec,2015-2016,1,,2,8.863151,8.9464865,8.95652283333333,8.863151,9.058945
2015-12-23 03:00:00,2015,Dec,2015-2016,1,,2,9.082164,8.886705,8.91919741666667,8.808583,9.082164
2015-12-23 04:00:00,2015,Dec,2015-2016,1,,2,8.846517,8.938645,8.94232708333333,8.846517,9.061122
2015-12-23 05:00:00,2015,Dec,2015-2016,1,,2,8.756135,8.781622,8.81888991666667,8.756135,8.917476
2015-12-23 06:00:00,2015,Dec,2015-2016,1,,2,8.930851,8.7615575,8.80625116666667,8.748468,8.93231
2015-12-23 07:00:00,2015,Dec,2015-2016,1,,2,8.80995,8.8524525,8.86421075,8.80536,8.935357
2015-12-23 08:00:00,2015,Dec,2015-2016,1,,2,8.840384,8.802274,8.796614,8.76846,8.840384
2015-12-23 09:00:00,2015,Dec,2015-2016,1,,2,8.673512,8.8161435,8.78453175,8.673512,8.846381
2015-12-23 10:00:00,2015,Dec,2015-2016,1,,2,8.584162,8.6440695,8.637348,8.584162,8.678127
2015-12-23 11:00:00,2015,Dec,2015-2016,1,,2,8.646335,8.6353805,8.64062433333333,8.580594,8.718175
2015-12-23 12:00:00,2015,Dec,2015-2016,1,,2,8.712591,8.5746555,8.58572733333333,8.495642,8.712591
2015-12-23 13:00:00,2015,Dec,2015-2016,1,,2,8.61977,8.641586,8.65856,8.59797,8.723898
2015-12-23 14:00:00,2015,Dec,2015-2016,1,,2,8.483974,8.5104025,8.534887,8.471889,8.61318
2015-12-23 15:00:00,2015,Dec,2015-2016,1,,2,8.695722,8.6995735,8.65532766666667,8.501472,8.725569
2015-12-23 16:00:00,2015,Dec,2015-2016,1,,2,8.739718,8.712291,8.67342616666667,8.536837,8.756179
2015-12-23 17:00:00,2015,Dec,2015-2016,1,,2,8.726005,8.762317,8.7707915,8.721296,8.841062
2015-12-23 18:00:00,2015,Dec,2015-2016,1,,2,8.772358,8.694204,8.70162433333333,8.626011,8.800145
2015-12-23 19:00:00,2015,Dec,2015-2016,1,,2,8.661312,8.7657295,8.75223633333333,8.661312,8.770586
2015-12-23 20:00:00,2015,Dec,2015-2016,1,,2,8.598971,8.624688,8.63211941666667,8.598971,8.672082
2015-12-23 21:00:00,2015,Dec,2015-2016,1,,2,8.743982,8.7454585,8.66834975,8.494862,8.779768
2015-12-23 22:00:00,2015,Dec,2015-2016,1,,2,8.807797,8.7390975,8.74401633333333,8.669468,8.815583
2015-12-23 23:00:00,2015,Dec,2015-2016,1,,2,8.910646,8.7320805,8.74238566666667,8.635942,8.910646
2015-12-24 00:00:00,2015,Dec,2015-2016,1,,2,8.860469,8.8049015,8.80629666666667,8.685863,8.911801
2015-12-24 01:00:00,2015,Dec,2015-2016,1,,2,8.67139,8.7862895,8.78920008333333,8.67139,8.873587
2015-12-24 02:00:00,2015,Dec,2015-2016,1,,2,8.6859,8.775019,8.78226508333333,8.653225,8.902441
2015-12-24 03:00:00,2015,Dec,2015-2016,1,,2,8.62358,8.6195725,8.61075091666667,8.550963,8.677206
2015-12-24 04:00:00,2015,Dec,2015-2016,1,,2,8.855802,8.7812,8.77031066666667,8.647245,8.855802
2015-12-24 05:00:00,2015,Dec,2015-2016,1,,2,8.88924,8.924267,8.93010316666667,8.880393,8.982413
2015-12-24 06:00:00,2015,Dec,2015-2016,1,,2,8.986705,8.8321045,8.83602608333334,8.662663,8.990113
2015-12-24 07:00:00,2015,Dec,2015-2016,1,,2,8.835422,8.9781255,8.94629141666667,8.835422,8.999737
2015-12-24 08:00:00,2015,Dec,2015-2016,1,,2,8.931874,8.914335,8.88222241666667,8.794543,8.948894
2015-12-24 09:00:00,2015,Dec,2015-2016,1,,2,8.769607,8.832118,8.83383141666667,8.769607,8.919414
2015-12-24 10:00:00,2015,Dec,2015-2016,1,,2,8.76738,8.800244,8.8127465,8.761265,8.891845
2015-12-24 11:00:00,2015,Dec,2015-2016,1,,2,8.758912,8.7507255,8.74896983333333,8.713825,8.778916
2015-12-24 12:00:00,2015,Dec,2015-2016,1,,2,8.791262,8.7630625,8.75511266666667,8.699685,8.798293
2015-12-24 13:00:00,2015,Dec,2015-2016,1,,2,8.639922,8.774412,8.75104741666667,8.639922,8.781836
2015-12-24 14:00:00,2015,Dec,2015-2016,1,,2,8.736971,8.762759,8.75453683333333,8.65241,8.799172
2015-12-24 15:00:00,2015,Dec,2015-2016,1,,2,8.852055,8.708562,8.71856541666667,8.621295,8.852055
2015-12-24 16:00:00,2015,Dec,2015-2016,1,,2,8.681276,8.751177,8.74846533333333,8.566672,8.871415
2015-12-24 17:00:00,2015,Dec,2015-2016,1,,2,8.959728,8.9372445,8.9126255,8.802585,8.988109
2015-12-24 18:00:00,2015,Dec,2015-2016,1,,2,8.613223,8.79975,8.7780495,8.613223,8.921758
2015-12-24 19:00:00,2015,Dec,2015-2016,1,,2,8.821426,8.9708195,8.93670008333333,8.76966,9.025517
2015-12-24 20:00:00,2015,Dec,2015-2016,1,,2,8.878955,8.804875,8.81660383333333,8.771425,8.889576
2015-12-24 21:00:00,2015,Dec,2015-2016,1,,2,8.583764,8.8167695,8.78335225,8.583764,8.874026
2015-12-24 22:00:00,2015,Dec,2015-2016,1,,2,8.733044,8.733673,8.71491291666667,8.582367,8.75609
2015-12-24 23:00:00,2015,Dec,2015-2016,1,,2,8.852593,8.8193445,8.81034483333333,8.749144,8.852593
2015-12-25 00:00:00,2015,Dec,2015-2016,1,,2,8.847593,8.8101015,8.80368408333333,8.739022,8.868898
2015-12-25 01:00:00,2015,Dec,2015-2016,1,,2,8.853261,8.8300945,8.80485066666667,8.687747,8.870885
2015-12-25 02:00:00,2015,Dec,2015-2016,1,,2,8.781138,8.7983935,8.78875616666667,8.680817,8.875071
2015-12-25 03:00:00,2015,Dec,2015-2016,1,,2,8.852322,8.815153,8.79463458333333,8.692801,8.858315
2015-12-25 04:00:00,2015,Dec,2015-2016,1,,2,8.869777,8.8233175,8.82327041666667,8.775236,8.869777
2015-12-25 05:00:00,2015,Dec,2015-2016,1,,2,8.93095,8.935056,8.9319635,8.873845,8.971671
2015-12-25 06:00:00,2015,Dec,2015-2016,1,,2,8.886643,8.8799945,8.8743585,8.815528,8.909895
2015-12-25 07:00:00,2015,Dec,2015-2016,1,,2,8.906148,8.9612625,8.96287816666667,8.906148,9.022149
2015-12-25 08:00:00,2015,Dec,2015-2016,1,,2,8.925807,8.936697,8.92577366666667,8.847317,9.008411
2015-12-25 09:00:00,2015,Dec,2015-2016,1,,2,8.85987,8.914374,8.90834358333333,8.85987,8.929923
2015-12-25 10:00:00,2015,Dec,2015-2016,1,,2,8.894158,8.883873,8.86905925,8.804005,8.908137
2015-12-25 11:00:00,2015,Dec,2015-2016,1,,2,8.840964,8.887719,8.89545716666667,8.82755,8.967181
2015-12-25 12:00:00,2015,Dec,2015-2016,1,,2,8.937779,8.862249,8.8698125,8.830895,8.937779
2015-12-25 13:00:00,2015,Dec,2015-2016,1,,2,8.968741,8.960166,8.95147441666666,8.881745,8.999255
2015-12-25 14:00:00,2015,Dec,2015-2016,1,,2,8.812552,8.949444,8.93310133333333,8.812552,8.992785
2015-12-25 15:00:00,2015,Dec,2015-2016,1,,2,8.855601,8.837894,8.83655983333333,8.796403,8.858403
2015-12-25 16:00:00,2015,Dec,2015-2016,1,,2,8.821643,8.8232185,8.82505433333333,8.792102,8.854883
2015-12-25 17:00:00,2015,Dec,2015-2016,1,,2,8.853809,8.871079,8.86817791666667,8.828812,8.885644
2015-12-25 18:00:00,2015,Dec,2015-2016,1,,2,8.931449,8.901699,8.88896791666667,8.828299,8.942545
2015-12-25 19:00:00,2015,Dec,2015-2016,1,,2,8.971434,8.88371,8.88630375,8.826605,8.971434
2015-12-25 20:00:00,2015,Dec,2015-2016,1,,2,8.878415,8.9130875,8.90901291666667,8.798993,8.982456
2015-12-25 21:00:00,2015,Dec,2015-2016,1,,2,8.764714,8.860481,8.86270375,8.764714,8.944806
2015-12-25 22:00:00,2015,Dec,2015-2016,1,,2,8.765064,8.808403,8.79671691666667,8.673959,8.874146
2015-12-25 23:00:00,2015,Dec,2015-2016,1,,2,8.792985,8.796984,8.80254925,8.779157,8.839359
2015-12-26 00:00:00,2015,Dec,2015-2016,1,,2,8.896872,8.92729,8.9197725,8.805121,8.961171
2015-12-26 01:00:00,2015,Dec,2015-2016,1,,2,8.858846,8.9439625,8.93566716666667,8.858846,8.969
2015-12-26 02:00:00,2015,Dec,2015-2016,1,,2,8.969167,8.941282,8.92041308333333,8.834074,8.969167
2015-12-26 03:00:00,2015,Dec,2015-2016,1,,2,8.926003,8.924153,8.915072,8.858501,8.961252
2015-12-26 04:00:00,2015,Dec,2015-2016,1,,2,8.976316,8.928958,8.91388183333333,8.836056,8.976316
2015-12-26 05:00:00,2015,Dec,2015-2016,1,,2,8.931218,8.9641085,8.9640585,8.92605,9.001663
2015-12-26 06:00:00,2015,Dec,2015-2016,1,,2,8.997458,8.917009,8.94223541666667,8.883973,9.00211
2015-12-26 07:00:00,2015,Dec,2015-2016,1,,2,9.018549,8.9995365,8.96672975,8.864427,9.020442
2015-12-26 08:00:00,2015,Dec,2015-2016,1,,2,8.911764,8.9800265,8.97737741666667,8.911745,9.032385
2015-12-26 09:00:00,2015,Dec,2015-2016,1,,2,8.879517,8.915836,8.90941091666667,8.879517,8.929303
2015-12-26 10:00:00,2015,Dec,2015-2016,1,,2,8.802466,8.8489725,8.83500691666667,8.781569,8.866589
2015-12-26 11:00:00,2015,Dec,2015-2016,1,,2,8.835035,8.8568765,8.8411775,8.750762,8.887161
2015-12-26 12:00:00,2015,Dec,2015-2016,1,,2,8.850703,8.827743,8.82862216666667,8.814383,8.851457
2015-12-26 13:00:00,2015,Dec,2015-2016,1,,2,8.801136,8.80416,8.8115625,8.801071,8.842566
2015-12-26 14:00:00,2015,Dec,2015-2016,1,,2,8.817493,8.9420845,8.9202935,8.817493,8.968594
2015-12-26 15:00:00,2015,Dec,2015-2016,1,,2,8.683824,8.737128,8.74155191666667,8.683824,8.808372
2015-12-26 16:00:00,2015,Dec,2015-2016,1,,2,8.571504,8.6203,8.621457,8.571504,8.674216
2015-12-26 17:00:00,2015,Dec,2015-2016,1,,2,8.443258,8.5202025,8.51864358333333,8.443258,8.583727
2015-12-26 18:00:00,2015,Dec,2015-2016,1,,2,8.782602,8.782366,8.67513258333333,8.375981,8.805038
2015-12-26 19:00:00,2015,Dec,2015-2016,1,,2,8.456396,8.774629,8.71430158333333,8.456396,8.794774
2015-12-26 20:00:00,2015,Dec,2015-2016,1,,2,8.447019,8.561386,8.56688641666667,8.41944,8.694523
2015-12-26 21:00:00,2015,Dec,2015-2016,1,,2,8.385755,8.35696,8.35955091666667,8.257633,8.447157
2015-12-26 22:00:00,2015,Dec,2015-2016,1,,2,8.250145,8.239952,8.21203133333333,8.073138,8.375013
2015-12-26 23:00:00,2015,Dec,2015-2016,1,,2,8.1165,8.116471,8.12198383333333,8.058566,8.216045
2015-12-27 00:00:00,2015,Dec,2015-2016,1,,2,8.09266,8.099274,8.09801108333333,8.083384,8.113379
2015-12-27 01:00:00,2015,Dec,2015-2016,1,,2,7.933225,8.2252895,8.1793675,7.933225,8.278497
2015-12-27 02:00:00,2015,Dec,2015-2016,1,,2,7.890895,8.1050935,8.0613865,7.79101,8.266898
2015-12-27 03:00:00,2015,Dec,2015-2016,1,,2,7.740872,7.8513795,7.85817041666667,7.740872,8.042634
2015-12-27 04:00:00,2015,Dec,2015-2016,1,,2,8.26617,7.6927135,7.79441191666667,7.616725,8.26617
2015-12-27 05:00:00,2015,Dec,2015-2016,1,,2,8.186488,8.17455,8.19725616666667,8.153172,8.290503
2015-12-27 06:00:00,2015,Dec,2015-2016,1,,2,8.32098,8.261202,8.26558375,8.144807,8.427158
2015-12-27 07:00:00,2015,Dec,2015-2016,1,,2,8.481275,8.4353165,8.34192566666667,8.010306,8.481275
2015-12-27 08:00:00,2015,Dec,2015-2016,1,,2,8.025912,8.1734735,8.23467316666667,8.009682,8.488033
2015-12-27 09:00:00,2015,Dec,2015-2016,1,,2,7.92532,7.9675985,7.97656166666667,7.92532,8.049605
2015-12-27 10:00:00,2015,Dec,2015-2016,1,,2,8.468743,8.2714245,8.23504158333333,7.972075,8.473495
2015-12-27 11:00:00,2015,Dec,2015-2016,1,,2,8.397708,8.4336095,8.42753825,8.351499,8.500675
2015-12-27 12:00:00,2015,Dec,2015-2016,1,,2,8.204349,8.293377,8.29934883333333,8.201765,8.396374
2015-12-27 13:00:00,2015,Dec,2015-2016,1,,2,8.059587,8.1719615,8.15342725,8.059587,8.212018
2015-12-27 14:00:00,2015,Dec,2015-2016,1,,2,8.26913,8.2751875,8.241086,8.050971,8.285195
2015-12-27 15:00:00,2015,Dec,2015-2016,1,,2,8.276542,8.278941,8.276222,8.241803,8.291406
2015-12-27 16:00:00,2015,Dec,2015-2016,1,,2,8.461712,8.46729,8.4611395,8.370954,8.485151
2015-12-27 17:00:00,2015,Dec,2015-2016,1,,2,8.342627,8.3491905,8.36872925,8.319205,8.452654
2015-12-27 18:00:00,2015,Dec,2015-2016,1,,2,8.160686,8.2850575,8.26453775,8.160686,8.354989
2015-12-27 19:00:00,2015,Dec,2015-2016,1,,2,8.492323,8.152603,8.16903833333333,8.101586,8.492323
2015-12-27 20:00:00,2015,Dec,2015-2016,1,,2,8.537134,8.6619305,8.65208216666667,8.537134,8.714215
2015-12-27 21:00:00,2015,Dec,2015-2016,1,,2,8.41884,8.4298755,8.4379935,8.393338,8.501612
2015-12-27 22:00:00,2015,Dec,2015-2016,1,,2,8.356132,8.3583025,8.35249783333333,8.28216,8.393507
2015-12-27 23:00:00,2015,Dec,2015-2016,1,,2,8.201587,8.2558285,8.26462216666667,8.201587,8.349916
2015-12-28 00:00:00,2015,Dec,2015-2016,1,,2,8.321255,8.3141805,8.30834266666667,8.241372,8.335132
2015-12-28 01:00:00,2015,Dec,2015-2016,1,,2,8.437304,8.468803,8.456006,8.334855,8.491587
2015-12-28 02:00:00,2015,Dec,2015-2016,1,,2,8.511648,8.3332245,8.36738325,8.268218,8.511648
2015-12-28 03:00:00,2015,Dec,2015-2016,1,,2,8.51956,8.550916,8.55358458333333,8.51956,8.585307
2015-12-28 04:00:00,2015,Dec,2015-2016,1,,2,8.599094,8.5507065,8.56063658333333,8.478434,8.665043
2015-12-28 05:00:00,2015,Dec,2015-2016,1,,2,8.523165,8.5708915,8.56355408333333,8.517143,8.605613
2015-12-28 06:00:00,2015,Dec,2015-2016,1,,2,8.647388,8.522244,8.54586,8.497996,8.647388
2015-12-28 07:00:00,2015,Dec,2015-2016,1,,2,8.635779,8.6381395,8.6451235,8.629102,8.666631
2015-12-28 08:00:00,2015,Dec,2015-2016,1,,2,8.622043,8.6291565,8.63028725,8.622043,8.638287
2015-12-28 09:00:00,2015,Dec,2015-2016,1,,2,8.47404,8.537917,8.52881325,8.400588,8.625648
2015-12-28 10:00:00,2015,Dec,2015-2016,1,,2,8.541235,8.559386,8.5525115,8.470097,8.605875
2015-12-28 11:00:00,2015,Dec,2015-2016,1,,2,8.488562,8.5373785,8.53090591666667,8.435331,8.593424
2015-12-28 12:00:00,2015,Dec,2015-2016,1,,2,8.656516,8.650084,8.63950708333333,8.56848,8.662545
2015-12-28 13:00:00,2015,Dec,2015-2016,1,,2,8.57211,8.581074,8.58827266666667,8.540372,8.663128
2015-12-28 14:00:00,2015,Dec,2015-2016,1,,2,8.544376,8.558791,8.56215966666666,8.541745,8.586099
2015-12-28 15:00:00,2015,Dec,2015-2016,1,,2,8.7197,8.6697295,8.64271341666667,8.528505,8.723868
2015-12-28 16:00:00,2015,Dec,2015-2016,1,,2,8.513469,8.6133275,8.60300933333333,8.504842,8.704799
2015-12-28 17:00:00,2015,Dec,2015-2016,1,,2,8.694663,8.624236,8.60645808333333,8.487982,8.69849
2015-12-28 18:00:00,2015,Dec,2015-2016,1,,2,8.602328,8.543195,8.55073608333333,8.42929,8.697558
2015-12-28 19:00:00,2015,Dec,2015-2016,1,,2,8.657313,8.6700205,8.66270825,8.589068,8.713057
2015-12-28 20:00:00,2015,Dec,2015-2016,1,,2,8.641688,8.680202,8.6774645,8.641688,8.68958
2015-12-28 21:00:00,2015,Dec,2015-2016,1,,2,8.714314,8.680826,8.67378275,8.586088,8.742857
2015-12-28 22:00:00,2015,Dec,2015-2016,1,,2,8.566959,8.6283265,8.63896941666667,8.566959,8.736279
2015-12-28 23:00:00,2015,Dec,2015-2016,1,,2,8.570899,8.56109,8.55630716666666,8.503095,8.580042
2015-12-29 00:00:00,2015,Dec,2015-2016,1,,2,8.49116,8.5369545,8.5321265,8.487186,8.569097
2015-12-29 01:00:00,2015,Dec,2015-2016,1,,2,8.511813,8.5253385,8.52636491666667,8.51077,8.542926
2015-12-29 02:00:00,2015,Dec,2015-2016,1,,2,8.678237,8.5749205,8.5675865,8.47361,8.678237
2015-12-29 03:00:00,2015,Dec,2015-2016,1,,2,8.533453,8.6101325,8.60530333333333,8.524453,8.701814
2015-12-29 04:00:00,2015,Dec,2015-2016,1,,2,8.527612,8.5201895,8.51842458333333,8.502775,8.541489
2015-12-29 05:00:00,2015,Dec,2015-2016,1,,2,8.542184,8.616033,8.59683333333333,8.535199,8.655179
2015-12-29 06:00:00,2015,Dec,2015-2016,1,,2,8.51959,8.5728135,8.5770785,8.51959,8.667953
2015-12-29 07:00:00,2015,Dec,2015-2016,1,,2,8.602505,8.570202,8.57637516666667,8.528241,8.607172
2015-12-29 08:00:00,2015,Dec,2015-2016,1,,2,8.700049,8.5742915,8.58471575,8.569239,8.700049
2015-12-29 09:00:00,2015,Dec,2015-2016,1,,2,8.63452,8.708954,8.69630791666667,8.63452,8.747199
2015-12-29 10:00:00,2015,Dec,2015-2016,1,,2,8.678782,8.706677,8.70750525,8.612655,8.774872
2015-12-29 11:00:00,2015,Dec,2015-2016,1,,2,8.578289,8.6252475,8.62579041666667,8.578289,8.684752
2015-12-29 12:00:00,2015,Dec,2015-2016,1,,2,8.71596,8.699648,8.67415216666667,8.582075,8.71596
2015-12-29 13:00:00,2015,Dec,2015-2016,1,,2,8.623624,8.673485,8.66879966666667,8.623624,8.70689
2015-12-29 14:00:00,2015,Dec,2015-2016,1,,2,8.667249,8.600426,8.60892158333333,8.575897,8.667249
2015-12-29 15:00:00,2015,Dec,2015-2016,1,,2,8.634933,8.612144,8.60485,8.57169,8.634933
2015-12-29 16:00:00,2015,Dec,2015-2016,1,,2,8.63001,8.647654,8.64563466666667,8.63001,8.65343
2015-12-29 17:00:00,2015,Dec,2015-2016,1,,2,8.636542,8.6189485,8.61595108333333,8.59851,8.636542
2015-12-29 18:00:00,2015,Dec,2015-2016,1,,2,8.5563,8.608489,8.59626425,8.5563,8.633869
2015-12-29 19:00:00,2015,Dec,2015-2016,1,,2,8.647292,8.6409,8.63670483333333,8.597463,8.649465
2015-12-29 20:00:00,2015,Dec,2015-2016,1,,2,8.577078,8.6248475,8.61892066666667,8.577078,8.64347
2015-12-29 21:00:00,2015,Dec,2015-2016,1,,2,8.636255,8.572808,8.57661841666666,8.552912,8.636255
2015-12-29 22:00:00,2015,Dec,2015-2016,1,,2,8.625504,8.6465775,8.65758225,8.625504,8.703526
